都道府県名	資料種別	元のTSVファイル名	input_file	graph	output_file	json_file	保存されていたフォルダ名
北海道	議会会議録	relation_hokkaido.tsv	令和3年6月　第2回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00119	Hokkaido_00119.trig	.\output\json\Hokkaido_00119.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和4年3月　第1回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00120	Hokkaido_00120.trig	.\output\json\Hokkaido_00120.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和4年6月　第2回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00121	Hokkaido_00121.trig	.\output\json\Hokkaido_00121.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和4年9月　第3回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00122	Hokkaido_00122.trig	.\output\json\Hokkaido_00122.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和5年3月　第1回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00123	Hokkaido_00123.trig	.\output\json\Hokkaido_00123.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和5年6月　第2回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00124	Hokkaido_00124.trig	.\output\json\Hokkaido_00124.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和5年9月　第3回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00125	Hokkaido_00125.trig	.\output\json\Hokkaido_00125.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和6年3月　第1回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00126	Hokkaido_00126.trig	.\output\json\Hokkaido_00126.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和6年6月　第2回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00127	Hokkaido_00127.trig	.\output\json\Hokkaido_00127.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和6年9月　第3回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00128	Hokkaido_00128.trig	.\output\json\Hokkaido_00128.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和元年12月　第4回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00129	Hokkaido_00129.trig	.\output\json\Hokkaido_00129.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	環境アセス資料	relation_hokkaido.tsv	北海道環境影響評価条例に基づく公聴会の開催中止について（（仮称）北海道小樽余市風力発電所） - 環境生活部環境保全局環境政策課.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00130	Hokkaido_00130.trig	.\output\json\Hokkaido_00130.trig.json	後志地域　風力発電事業\小樽余市風力発電所（双日）\環境影響評価関連
北海道	行政資料	relation_hokkaido.tsv	参考資料６．釧路地域における太陽光発電施設の開発について（令和7年10月　環境省自然環境局野生生物課）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00131	Hokkaido_00131.trig	.\output\json\Hokkaido_00131.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	行政資料	relation_hokkaido.tsv	太陽光発電事業の更なる地域共生・規律強化に向けた関係省庁連絡会議の設置について.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00132	Hokkaido_00132.trig	.\output\json\Hokkaido_00132.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	行政資料	relation_hokkaido.tsv	太陽光発電事業の更なる地域共生・規律強化に向けた関係省庁連絡会議（第一回）【議事要旨】20250924.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00133	Hokkaido_00133.trig	.\output\json\Hokkaido_00133.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	議会会議録	relation_hokkaido.tsv	平成29年6月　第2回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00134	Hokkaido_00134.trig	.\output\json\Hokkaido_00134.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	広報・刊行物	relation_hokkaido.tsv	広報まつまえ2020年11月号_8.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00135	Hokkaido_00135.trig	.\output\json\Hokkaido_00135.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	広報・刊行物	relation_hokkaido.tsv	広報まつまえ2021年11月号_10.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00136	Hokkaido_00136.trig	.\output\json\Hokkaido_00136.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	事業者資料	relation_hokkaido.tsv	松前町スマート・シュリンクＳＸビジョン.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00137	Hokkaido_00137.trig	.\output\json\Hokkaido_00137.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	事業者資料	relation_hokkaido.tsv	松前町スマート・シュリンクＳＸビジョンを策定しました。（松前町ウェブサイト）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00138	Hokkaido_00138.trig	.\output\json\Hokkaido_00138.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	報道	relation_hokkaido.tsv	次世代が担う街づくり 若手活躍現場Report Vol.1 リエネ松前風力発電所 ｜ 東急不動産 ｜ 日本経済新聞 電子版特集.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00139	Hokkaido_00139.trig	.\output\json\Hokkaido_00139.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	行政資料	relation_hokkaido.tsv	釧路市ホームページ：20230701 釧路市自然と共生する太陽光発電施設の設置に関するガイドラインを策定しました.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00140	Hokkaido_00140.trig	.\output\json\Hokkaido_00140.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	行政資料	relation_hokkaido.tsv	釧路市ホームページ：20250601 釧路市は「ノーモア メガソーラー宣言」をしました.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00141	Hokkaido_00141.trig	.\output\json\Hokkaido_00141.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	行政資料	relation_hokkaido.tsv	釧路市ホームページ：20250723 釧路市自然と太陽光発電施設の調和に関する条例（案）についてのご意見を募集します。～意見募集は終了いたしました～.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00142	Hokkaido_00142.trig	.\output\json\Hokkaido_00142.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	行政資料	relation_hokkaido.tsv	釧路市ホームページ：20250910 釧路市自然と太陽光発電施設の調和に関する条例（案）についての意見募集結果について.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00143	Hokkaido_00143.trig	.\output\json\Hokkaido_00143.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	行政資料	relation_hokkaido.tsv	釧路市ホームページ：20251001 釧路市自然と太陽光発電施設の調和に関する条例.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00144	Hokkaido_00144.trig	.\output\json\Hokkaido_00144.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	Web記事	relation_hokkaido.tsv	釧路市議会議員　大越拓也のブログ：250430 釧路湿原と未来のために：大規模太陽光発電計画に対する要望書を提出.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00145	Hokkaido_00145.trig	.\output\json\Hokkaido_00145.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	Web記事	relation_hokkaido.tsv	釧路湿原自然再生協議会ホームページ：230418 釧路湿原周辺における再生可能エネルギー事業に関する提言.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00146	Hokkaido_00146.trig	.\output\json\Hokkaido_00146.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	Web記事	relation_hokkaido.tsv	鶴居村ホームページ：タンチョウの聖地「音羽橋」景観保全へのご寄付御礼と寄付受領証明書発送時期に関するお知らせ.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00148	Hokkaido_00148.trig	.\output\json\Hokkaido_00148.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	Web記事	relation_hokkaido.tsv	鶴居村ホームページ：鶴居村美しい景観等と太陽光発電事業との共生に関する条例の制定について.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00149	Hokkaido_00149.trig	.\output\json\Hokkaido_00149.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	事業者資料	relation_hokkaido.tsv	（道環境影響評価対象案件）案件個票_法_松前北部風力発電事業.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00150	Hokkaido_00150.trig	.\output\json\Hokkaido_00150.trig.json	リエネ松前風力発電所
北海道	事業者資料	relation_hokkaido.tsv	（道環境影響評価対象案件）法62_（仮称）松前２期風力発電事業.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00151	Hokkaido_00151.trig	.\output\json\Hokkaido_00151.trig.json	リエネ松前風力発電所
北海道	環境アセス資料	relation_hokkaido.tsv	（道環境影響評価対象案件）法84_（仮称）古平・余市ウィンドファーム事業.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00152	Hokkaido_00152.trig	.\output\json\Hokkaido_00152.trig.json	後志地域　風力発電事業\古平・余市ＷＦ（関西電力）\アセス手続き関係
島根	市民・住民団体資料	shimane_relation.tsv	01反対派公開質問状.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00001	Shimane_00001.trig	.\output\json\Shimane_00001.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容\公開質問応答抜き出し
島根	市民・住民団体資料	shimane_relation.tsv	02公開質問状への回答.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00002	Shimane_00002.trig	.\output\json\Shimane_00002.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容\公開質問応答抜き出し
島根	市民・住民団体資料	shimane_relation.tsv	03追加質問.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00003	Shimane_00003.trig	.\output\json\Shimane_00003.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容\公開質問応答抜き出し
島根	市民・住民団体資料	shimane_relation.tsv	04追加質問への回答.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00004	Shimane_00004.trig	.\output\json\Shimane_00004.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容\公開質問応答抜き出し
島根	事業者資料	shimane_relation.tsv	20230311_2事業者説明会に参加して参りました.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00005	Shimane_00005.trig	.\output\json\Shimane_00005.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230311_風力発電の勉強会を案内.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00006	Shimane_00006.trig	.\output\json\Shimane_00006.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230314＿比婆山から日向山の眺望（景観）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00007	Shimane_00007.trig	.\output\json\Shimane_00007.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	環境アセス資料	shimane_relation.tsv	20230330_2_大出日山環境影響評価方法書の縦覧開始.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00008	Shimane_00008.trig	.\output\json\Shimane_00008.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230330_3_やすぎ生物多様性保存会が設立.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00009	Shimane_00009.trig	.\output\json\Shimane_00009.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	環境アセス資料	shimane_relation.tsv	20230330_日向山環境影響評価方法書の縦覧開始.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00010	Shimane_00010.trig	.\output\json\Shimane_00010.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	市民・住民団体資料	shimane_relation.tsv	20230401_公開質問状を提出.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00011	Shimane_00011.trig	.\output\json\Shimane_00011.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230402_赤尾交流センターで勉強会開催.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00012	Shimane_00012.trig	.\output\json\Shimane_00012.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	事業者資料	shimane_relation.tsv	20230403_事業者説明会・勉強会の予定表公開.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00013	Shimane_00013.trig	.\output\json\Shimane_00013.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230408_広瀬町の比田地区交流センターでの勉強会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00014	Shimane_00014.trig	.\output\json\Shimane_00014.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	事業者資料	shimane_relation.tsv	20230413_赤屋交流センターでの事業者説明会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00015	Shimane_00015.trig	.\output\json\Shimane_00015.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230414_2安来市が風力発電設置ガイドライン策定.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00016	Shimane_00016.trig	.\output\json\Shimane_00016.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230414_2鳥取西部風力発電勉強会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00017	Shimane_00017.trig	.\output\json\Shimane_00017.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230414_比田交流センターでの勉強会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00018	Shimane_00018.trig	.\output\json\Shimane_00018.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	事業者資料	shimane_relation.tsv	20230416_事業者説明会で不満爆発.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00019	Shimane_00019.trig	.\output\json\Shimane_00019.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230423_2勉強会資料の資料配布.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00020	Shimane_00020.trig	.\output\json\Shimane_00020.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230423_武田恵世先生勉強会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00021	Shimane_00021.trig	.\output\json\Shimane_00021.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	市民・住民団体資料	shimane_relation.tsv	20230424_公開質問状に対する返事.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00022	Shimane_00022.trig	.\output\json\Shimane_00022.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	環境アセス資料	shimane_relation.tsv	20230429_方法書説明会全日程終了.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00023	Shimane_00023.trig	.\output\json\Shimane_00023.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230501_2建設予定地の土砂災害マップを公開.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00024	Shimane_00024.trig	.\output\json\Shimane_00024.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230501_武田先生勉強会動画公開.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00025	Shimane_00025.trig	.\output\json\Shimane_00025.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230503_大出日山・モンタージュを作成.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00026	Shimane_00026.trig	.\output\json\Shimane_00026.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230518_意見書〆切と意見書を届けた.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00027	Shimane_00027.trig	.\output\json\Shimane_00027.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	市民・住民団体資料	shimane_relation.tsv	20230519_JREへ再度公開質問状提出.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00028	Shimane_00028.trig	.\output\json\Shimane_00028.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230606_安来市議会へ反対陳情提出.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00029	Shimane_00029.trig	.\output\json\Shimane_00029.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	市民・住民団体資料	shimane_relation.tsv	20230707_JREより再公開質問状から回答.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00030	Shimane_00030.trig	.\output\json\Shimane_00030.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230710_安来議会で陳情書が全会一致で採択.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00031	Shimane_00031.trig	.\output\json\Shimane_00031.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20230828_鳥取県西部風力発電計画を江府町で住民説明会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00032	Shimane_00032.trig	.\output\json\Shimane_00032.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20240301_日向山・大出日山風力事業計画中止.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00033	Shimane_00033.trig	.\output\json\Shimane_00033.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	Web記事	shimane_relation.tsv	20240318_鳥取西部風力発電に関する勉強会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00034	Shimane_00034.trig	.\output\json\Shimane_00034.trig.json	PDF\日向山・大出日山の風力発電事業\神話の里と豊かな自然を守る会_反対派HP内容
島根	その他	shimane_relation.tsv	20250507環境システム7.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00035	Shimane_00035.trig	.\output\json\Shimane_00035.trig.json	PDF
島根	市民・住民団体資料	shimane_relation.tsv	反対派_チラシ.pdf	https://kozaki-lab.jp/REFV-KG/docs/Shimane/00036	Shimane_00036.trig	.\output\json\Shimane_00036.trig.json	PDF\日向山・大出日山の風力発電事業
山形	行政資料	Yamagata_relation.tsv	000064724.pdf	https://kozaki-lab.jp/REFV-KG/docs/00001	Yamagata00001.trig	.\output\json\Yamagata00001.trig.json	令和4年8月18日環境大臣意見
山形	審査会資料	Yamagata_relation.tsv	220616_49kai_gijiroku.pdf	https://kozaki-lab.jp/REFV-KG/docs/00002	Yamagata00002.trig	.\output\json\Yamagata00002.trig.json	第49回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	220616_49kai_shidai_meibo.pdf	https://kozaki-lab.jp/REFV-KG/docs/00003	Yamagata00003.trig	.\output\json\Yamagata00003.trig.json	第49回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	220616_jresakata_furo.pdf	https://kozaki-lab.jp/REFV-KG/docs/00004	Yamagata00004.trig	.\output\json\Yamagata00004.trig.json	第49回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	220616_jresakata_gaiyo.pdf	https://kozaki-lab.jp/REFV-KG/docs/00005	Yamagata00005.trig	.\output\json\Yamagata00005.trig.json	第49回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	31th_gijiroku.pdf	https://kozaki-lab.jp/REFV-KG/docs/00006	Yamagata00006.trig	.\output\json\Yamagata00006.trig.json	第31回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	31th_sidai.pdf	https://kozaki-lab.jp/REFV-KG/docs/00007	Yamagata00007.trig	.\output\json\Yamagata00007.trig.json	第31回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	31th_siryou1-1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00008	Yamagata00008.trig	.\output\json\Yamagata00008.trig.json	第31回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	31th_siryou1-2.pdf	https://kozaki-lab.jp/REFV-KG/docs/00009	Yamagata00009.trig	.\output\json\Yamagata00009.trig.json	第31回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	31th_siryou2-1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00010	Yamagata00010.trig	.\output\json\Yamagata00010.trig.json	第31回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	31th_siryou2-2.pdf	https://kozaki-lab.jp/REFV-KG/docs/00011	Yamagata00011.trig	.\output\json\Yamagata00011.trig.json	第31回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	36th_gijiroku.pdf	https://kozaki-lab.jp/REFV-KG/docs/00012	Yamagata00012.trig	.\output\json\Yamagata00012.trig.json	第36回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	36th_sidai.pdf	https://kozaki-lab.jp/REFV-KG/docs/00013	Yamagata00013.trig	.\output\json\Yamagata00013.trig.json	第36回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	36th_siryou1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00014	Yamagata00014.trig	.\output\json\Yamagata00014.trig.json	第36回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	36th_siryou2.pdf	https://kozaki-lab.jp/REFV-KG/docs/00015	Yamagata00015.trig	.\output\json\Yamagata00015.trig.json	第36回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	36th_siryou3.pdf	https://kozaki-lab.jp/REFV-KG/docs/00016	Yamagata00016.trig	.\output\json\Yamagata00016.trig.json	第36回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	37gijiroku_1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00017	Yamagata00017.trig	.\output\json\Yamagata00017.trig.json	第37回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	37_shidai_1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00018	Yamagata00018.trig	.\output\json\Yamagata00018.trig.json	第37回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	40gijiroku_1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00019	Yamagata00019.trig	.\output\json\Yamagata00019.trig.json	第40回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	40sidasyussekisya_1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00020	Yamagata00020.trig	.\output\json\Yamagata00020.trig.json	第40回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	40siryou1gaiyou_1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00021	Yamagata00021.trig	.\output\json\Yamagata00021.trig.json	第40回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	40siryou2huro_1.pdf	https://kozaki-lab.jp/REFV-KG/docs/00022	Yamagata00022.trig	.\output\json\Yamagata00022.trig.json	第40回山形県環境影響評価審査会
山形	行政資料	Yamagata_relation.tsv	900512753.pdf	https://kozaki-lab.jp/REFV-KG/docs/00023	Yamagata00023.trig	.\output\json\Yamagata00023.trig.json	平成31年1月18日環境大臣意見
山形	審査会資料	Yamagata_relation.tsv	dai20kai_gijiroku.pdf	https://kozaki-lab.jp/REFV-KG/docs/00024	Yamagata00024.trig	.\output\json\Yamagata00024.trig.json	第20回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	dai20kai_kenei_sakatasi_jigyougaiyou.pdf	https://kozaki-lab.jp/REFV-KG/docs/00025	Yamagata00025.trig	.\output\json\Yamagata00025.trig.json	第20回山形県環境影響評価審査会
山形	審査会資料	Yamagata_relation.tsv	dai20kai_sidai_meibo.pdf	https://kozaki-lab.jp/REFV-KG/docs/00026	Yamagata00026.trig	.\output\json\Yamagata00026.trig.json	第20回山形県環境影響評価審査会
山形	行政資料	Yamagata_relation.tsv	daijin-iken.pdf	https://kozaki-lab.jp/REFV-KG/docs/00027	Yamagata00027.trig	.\output\json\Yamagata00027.trig.json	平成31年1月29日経産大臣意見
山形	行政資料	Yamagata_relation.tsv	hohosyo_daijinkankoku.pdf	https://kozaki-lab.jp/REFV-KG/docs/00028	Yamagata00028.trig	.\output\json\Yamagata00028.trig.json	令和2年4月24日経産大臣勧告
山形	行政資料	Yamagata_relation.tsv	jre-tijiiken.pdf	https://kozaki-lab.jp/REFV-KG/docs/00029	Yamagata00029.trig	.\output\json\Yamagata00029.trig.json	令和2年3月4日知事意見
山形	行政資料	Yamagata_relation.tsv	jre_h_chijiiken.pdf	https://kozaki-lab.jp/REFV-KG/docs/00030	Yamagata00030.trig	.\output\json\Yamagata00030.trig.json	平成31年1月31日知事意見
山形	行政資料	Yamagata_relation.tsv	jre_j_chijiiken.pdf	https://kozaki-lab.jp/REFV-KG/docs/00031	Yamagata00031.trig	.\output\json\Yamagata00031.trig.json	令和4年7月6日知事意見
山形	行政資料	Yamagata_relation.tsv	junbisyo_daijinkankoku.pdf	https://kozaki-lab.jp/REFV-KG/docs/00032	Yamagata00032.trig	.\output\json\Yamagata00032.trig.json	令和4年10月20日経産大臣勧告
山形	行政資料	Yamagata_relation.tsv	keneifuryokuhouhouiken.pdf	https://kozaki-lab.jp/REFV-KG/docs/00033	Yamagata00033.trig	.\output\json\Yamagata00033.trig.json	平成25年11月7日知事意見
山形	行政資料	Yamagata_relation.tsv	ken_chijiiken.pdf	https://kozaki-lab.jp/REFV-KG/docs/00034	Yamagata00034.trig	.\output\json\Yamagata00034.trig.json	平成29年7月31日知事意見
